Order_ID,Gender_Category,Product_Line,Product_Name,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Size_Cat,Size_Cat_Encoded
2020,Kids,Lifestyle,Blazer Mid,2,7126.64,0.89,1567.8608,2025-05-10,Retail,Delhi,513.8010628344393,XL,3
3508,Kids,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2024-10-12,Retail,Bangalore,4281.251888963505,L,2
3509,Kids,Lifestyle,Blazer Mid,2,2066.04,0.0,4132.08,2025-07-22,Online,Mumbai,943.4157049947264,XL,3
3510,Men,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2025-04-17,Retail,Hyderabad,3333.196082642926,M,1
3511,Kids,Lifestyle,Blazer Mid,2,3248.17,0.06,6106.5596,2025-02-15,Retail,Hyderabad,1639.95916873961,XL,3
3512,Kids,Basketball,Zoom Freak,4,6172.36,0.96,987.5776000000009,2025-05-06,Retail,Pune,304.2879606946345,M,1
3513,Women,Training,SuperRep Go,2,6145.98,0.0,12291.96,2025-04-16,Retail,Hyderabad,2869.8320637492448,L,2
3514,Kids,Running,React Infinity,2,6546.46,0.0,13092.92,2024-08-10,Retail,Hyderabad,3775.09672818487,S,0
3518,Women,Basketball,Air Jordan,2,5967.92,0.0,11935.84,2024-08-14,Retail,Delhi,3548.932317410972,XL,3
3519,Kids,Soccer,Premier III,2,6082.075,0.0,12164.15,2025-05-25,Retail,Kolkata,3545.202960922553,L,2
3523,Kids,Training,SuperRep Go,2,7061.5,1.0,0.0,2024-06-09,Retail,Kolkata,0.0,S,0
3524,Kids,Training,SuperRep Go,2,5587.585,0.0,11175.17,2024-11-12,Online,Mumbai,2905.046351675022,M,1
3525,Kids,Running,React Infinity,2,7170.91,0.0,14341.82,2025-01-29,Retail,Mumbai,4454.214377409621,L,2
2030,Men,Basketball,Air Jordan,2,5967.92,0.0,11935.84,2024-12-18,Online,Hyderabad,3925.867343660197,L,2
3527,Men,Soccer,Phantom GT,3,6012.23,0.0,18036.69,2025-06-12,Online,Mumbai,5613.479107644958,L,2
3528,Kids,Running,React Infinity,2,3742.67,0.0,7485.34,2024-08-21,Retail,Hyderabad,1809.0479582463875,L,2
3529,Men,Training,SuperRep Go,1,5587.585,0.2,4470.068,2025-03-28,Retail,Delhi,1416.4070166129686,L,2
3530,Women,Soccer,Mercurial Superfly,2,3034.73,0.0,6069.46,2023-09-25,Retail,Kolkata,1457.161363507954,L,2
3532,Kids,Running,React Infinity,2,9244.96,0.47,9799.6576,2024-05-07,Online,Mumbai,2944.813192443223,XL,3
3533,Kids,Running,Air Zoom,2,5548.255,0.0,11096.51,2023-11-05,Retail,Hyderabad,1675.3949018095973,L,2
3534,Kids,Basketball,Zoom Freak,3,3280.57,0.62,3739.8498000000004,2024-11-09,Retail,Kolkata,713.1366603614191,L,2
3535,Kids,Basketball,LeBron 20,2,6302.89,0.82,2269.040400000001,2024-12-24,Retail,Pune,651.7042930544869,XL,3
3536,Women,Lifestyle,Dunk Low,2,3929.3,0.0,7858.6,2024-12-01,Retail,Bangalore,2091.653496957013,XL,3
3538,Kids,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2024-12-12,Online,Bangalore,2811.56945053047,L,2
3540,Kids,Training,Flex Trainer,2,9564.4,0.0,19128.8,2025-05-16,Retail,Delhi,5983.938215176219,XL,3
3541,Kids,Training,SuperRep Go,2,3644.5,0.0,7289.0,2024-04-09,Online,Mumbai,1497.811920967948,M,1
3542,Men,Lifestyle,Air Force 1,2,7199.03,0.61,5615.2434,2024-11-28,Retail,Mumbai,1450.8203672458126,L,2
3543,Kids,Lifestyle,Dunk Low,2,6091.98,0.0,12183.96,2024-11-22,Retail,Pune,3926.4756980817597,L,2
3545,Men,Training,Flex Trainer,3,6481.055,0.0,19443.165,2023-08-03,Online,Delhi,6467.495637846492,XL,3
3548,Kids,Soccer,Phantom GT,3,6012.23,0.0,18036.69,2024-03-12,Online,Kolkata,3767.242640115424,L,2
3551,Women,Training,SuperRep Go,2,9948.15,1.0,0.0,2023-08-02,Retail,Kolkata,0.0,L,2
3552,Men,Running,React Infinity,4,6346.35,0.0,25385.4,2025-05-17,Retail,Mumbai,4874.689627093561,XL,3
3553,Women,Running,Air Zoom,2,5216.27,0.0,10432.54,2025-06-25,Online,Pune,3094.300678866408,XL,3
3555,Kids,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2025-04-26,Retail,Hyderabad,3610.809338979306,M,1
3556,Women,Basketball,Kyrie Flytrap,4,5562.46,0.0,22249.84,2025-03-13,Retail,Kolkata,5641.202605859199,M,1
3557,Kids,Basketball,Air Jordan,1,5967.92,0.66,2029.0928,2024-08-09,Retail,Hyderabad,706.5141908950976,L,2
3558,Women,Training,Flex Trainer,4,4045.21,0.0,16180.84,2024-08-30,Online,Mumbai,2628.901347982316,L,2
3560,Women,Soccer,Phantom GT,2,6012.23,0.13,10461.2802,2023-07-26,Retail,Hyderabad,1781.0348725725516,L,2
3561,Women,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2024-07-24,Online,Kolkata,1867.4569061630502,L,2
3562,Women,Basketball,LeBron 20,1,6531.36,0.0,6531.36,2024-10-31,Retail,Delhi,1844.6261632199617,L,2
3565,Kids,Basketball,Kyrie Flytrap,2,5562.46,0.55,5006.214,2024-08-27,Online,Kolkata,1205.8134701233282,XL,3
3566,Men,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2024-12-12,Retail,Hyderabad,2867.694387978968,XL,3
3569,Women,Soccer,Phantom GT,2,9203.0,0.0,18406.0,2024-08-12,Online,Kolkata,3507.5874740331183,XL,3
3570,Men,Soccer,Tiempo Legend,2,9713.73,0.0,19427.46,2025-02-23,Online,Delhi,4329.367007311859,L,2
3573,Men,Basketball,Air Jordan,1,6830.98,0.39,4166.8978,2025-03-18,Retail,Mumbai,1430.1173806835407,L,2
3574,Kids,Basketball,Air Jordan,2,5967.92,0.96,477.4336000000004,2025-01-13,Online,Bangalore,163.28077688791814,XL,3
3575,Women,Running,React Infinity,2,5716.18,1.0,0.0,2025-03-07,Retail,Pune,0.0,XL,3
3576,Women,Lifestyle,Waffle One,2,3533.18,0.0,7066.36,2024-03-17,Retail,Bangalore,1204.112928859203,M,1
3577,Women,Running,Pegasus Turbo,2,5349.1,0.0,10698.2,2024-10-19,Online,Kolkata,2128.6400547573703,XL,3
3579,Men,Basketball,LeBron 20,2,9995.55,0.0,19991.1,2025-02-03,Retail,Delhi,3475.13746328748,XL,3
3581,Women,Soccer,Phantom GT,4,6012.23,0.0,24048.92,2024-12-23,Retail,Kolkata,7498.011164786677,L,2
3582,Kids,Soccer,Mercurial Superfly,2,2117.04,0.0,4234.08,2024-09-01,Online,Pune,1009.6360268452765,M,1
3584,Men,Basketball,Air Jordan,2,3500.16,0.0,7000.32,2025-03-19,Online,Kolkata,1169.336218966643,L,2
3585,Men,Running,Air Zoom,2,5548.255,0.52,5326.3248,2025-05-03,Retail,Kolkata,987.0403933814097,XL,3
3586,Women,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2024-12-14,Online,Delhi,3829.0948622161536,L,2
3587,Men,Training,SuperRep Go,2,5587.585,0.0,11175.17,2025-07-01,Online,Bangalore,2527.544586793203,S,0
3588,Men,Lifestyle,Waffle One,2,7808.46,0.0,15616.92,2024-08-29,Online,Pune,4446.970925899624,L,2
3589,Kids,Training,Flex Trainer,2,6481.055,0.0,12962.11,2024-12-09,Retail,Mumbai,3113.204695772082,XL,3
2025,Men,Lifestyle,Waffle One,2,5245.87,0.0,10491.74,2024-08-01,Retail,Hyderabad,3499.7871629470637,L,2
3591,Kids,Running,Pegasus Turbo,2,3718.65,1.0,0.0,2024-11-08,Retail,Delhi,0.0,M,1
3592,Women,Running,Free RN,2,8609.05,0.0,17218.1,2025-06-15,Retail,Kolkata,3414.832302059983,L,2
3594,Kids,Training,Flex Trainer,2,9694.85,0.98,387.7940000000004,2025-02-24,Online,Hyderabad,115.10462996644259,L,2
3595,Kids,Running,Air Zoom,2,6890.68,0.0,13781.36,2023-09-05,Online,Pune,3564.829124472067,L,2
3596,Men,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2025-06-10,Online,Pune,3699.711149464995,M,1
3597,Kids,Basketball,Zoom Freak,2,6172.36,1.0,0.0,2025-04-07,Online,Hyderabad,0.0,L,2
3602,Men,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2024-07-28,Online,Pune,3391.0086365030916,XL,3
3605,Men,Soccer,Phantom GT,2,8837.76,0.0,17675.52,2025-01-09,Online,Hyderabad,2704.1601140220787,M,1
3606,Women,Basketball,LeBron 20,3,3515.86,0.0,10547.58,2025-02-14,Retail,Pune,3608.181288808874,XL,3
3608,Men,Soccer,Premier III,2,6082.075,0.0,12164.15,2025-06-14,Retail,Delhi,3734.5663906433515,XL,3
3609,Men,Training,SuperRep Go,2,5587.585,0.0,11175.17,2024-03-11,Online,Delhi,3356.997547637498,XL,3
3610,Kids,Lifestyle,Dunk Low,2,6091.98,0.64,4386.2256,2025-03-14,Online,Kolkata,1059.3138180797198,L,2
3611,Women,Lifestyle,Waffle One,2,5798.69,0.0,11597.38,2025-04-10,Online,Delhi,3950.7417435950692,L,2
3612,Women,Running,Air Zoom,1,4632.0,0.0,4632.0,2025-06-22,Online,Mumbai,1208.889306849682,XL,3
3613,Men,Lifestyle,Blazer Mid,4,6100.23,0.0,24400.92,2024-08-16,Online,Hyderabad,8292.744176936896,XL,3
3614,Men,Training,ZoomX Invincible,2,6186.3,0.22,9650.628,2024-09-17,Online,Pune,2164.0512318400542,L,2
3616,Kids,Lifestyle,Blazer Mid,1,9799.16,0.0,9799.16,2025-01-07,Retail,Kolkata,2069.5940776863213,L,2
3617,Men,Soccer,Premier III,2,4694.37,0.0,9388.74,2024-11-20,Online,Mumbai,2867.0506248204606,M,1
3618,Men,Soccer,Mercurial Superfly,3,2209.45,0.0,6628.349999999999,2025-06-15,Retail,Kolkata,1655.3942420931107,M,1
3619,Kids,Lifestyle,Air Force 1,2,8915.88,0.0,17831.76,2025-02-07,Online,Kolkata,4849.370847633253,L,2
3620,Men,Running,React Infinity,2,8561.18,0.0,17122.36,2024-02-11,Retail,Bangalore,4452.736283153116,L,2
3621,Women,Basketball,LeBron 20,2,9699.01,0.0,19398.02,2025-04-20,Retail,Mumbai,6765.926370822591,L,2
3622,Women,Soccer,Premier III,3,2187.91,0.0,6563.73,2024-09-22,Online,Hyderabad,1293.3587567727361,M,1
3623,Men,Lifestyle,Waffle One,2,5610.219999999999,0.75,2805.1099999999997,2025-06-24,Retail,Mumbai,461.4045259965838,XL,3
3624,Women,Soccer,Premier III,2,8534.07,0.0,17068.14,2024-11-17,Retail,Mumbai,3428.5636566477,S,0
3625,Kids,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2025-03-02,Retail,Kolkata,2285.4537396219,XL,3
3626,Men,Running,React Infinity,2,6346.35,0.0,12692.7,2024-09-24,Retail,Pune,3568.094863196723,S,0
3627,Kids,Training,SuperRep Go,2,5587.585,1.0,0.0,2024-12-21,Online,Mumbai,0.0,M,1
3632,Kids,Basketball,LeBron 20,1,6531.36,0.56,2873.7983999999997,2024-10-12,Retail,Bangalore,997.1800990547201,L,2
3634,Men,Lifestyle,Waffle One,2,5610.219999999999,1.0,0.0,2025-08-07,Online,Kolkata,0.0,L,2
3635,Men,Training,SuperRep Go,2,5587.585,0.0,11175.17,2025-03-22,Retail,Bangalore,2995.119168511175,M,1
3636,Women,Soccer,Tiempo Legend,2,7881.53,0.0,15763.06,2023-12-19,Retail,Delhi,2525.7134859496855,M,1
3637,Women,Running,Pegasus Turbo,2,6577.39,0.0,13154.78,2025-05-29,Retail,Delhi,2543.935455030984,S,0
3638,Kids,Basketball,Air Jordan,2,3701.59,0.0,7403.18,2025-05-20,Online,Kolkata,2551.0099736517327,M,1
3639,Men,Soccer,Mercurial Superfly,2,6969.28,0.43,7944.979200000001,2025-01-05,Online,Pune,1300.7656930298888,XL,3
3640,Men,Training,Metcon 7,2,5219.18,0.0,10438.36,2025-04-28,Online,Delhi,2090.8319498148876,M,1
3644,Kids,Running,React Infinity,2,5702.53,0.0,11405.06,2023-10-31,Online,Delhi,3398.833686822305,L,2
3646,Men,Training,Flex Trainer,3,6481.055,0.0,19443.165,2025-04-21,Online,Bangalore,6170.642304080748,XL,3
3647,Women,Basketball,LeBron 20,2,3263.64,0.0,6527.28,2024-06-10,Retail,Kolkata,1203.1806325385462,M,1
3648,Men,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2025-01-08,Online,Bangalore,4153.680396499249,M,1
3649,Kids,Lifestyle,Blazer Mid,2,6486.51,0.0,12973.02,2024-10-19,Online,Kolkata,3244.831165332014,XL,3
3650,Women,Soccer,Premier III,2,6082.075,0.0,12164.15,2024-01-07,Retail,Delhi,2951.73188041935,M,1
3651,Men,Training,SuperRep Go,2,8891.63,1.0,0.0,2024-12-17,Retail,Delhi,0.0,M,1
3652,Kids,Basketball,Air Jordan,2,3176.7,0.0,6353.4,2023-11-21,Online,Hyderabad,1002.2733410430889,XL,3
3653,Men,Running,Air Zoom,2,5548.255,0.0,11096.51,2024-03-12,Retail,Hyderabad,3316.534112678287,L,2
3654,Women,Training,Metcon 7,3,5829.985000000001,0.0,17489.955,2024-10-09,Retail,Pune,3668.7421728200643,L,2
3655,Women,Lifestyle,Air Force 1,2,6656.01,0.0,13312.02,2025-05-08,Retail,Pune,2690.324940306315,S,0
3656,Men,Lifestyle,Waffle One,4,5610.219999999999,0.0,22440.879999999997,2025-11-06,Retail,Pune,4432.810491259816,L,2
3657,Men,Soccer,Mercurial Superfly,2,6969.28,0.67,4599.724799999999,2024-05-08,Online,Kolkata,1571.6024553190243,L,2
2033,Women,Running,React Infinity,2,6346.35,0.8,2538.5399999999995,2024-07-23,Retail,Delhi,694.0917392131951,M,1
3661,Kids,Training,ZoomX Invincible,2,9979.38,0.0,19958.76,2024-12-05,Online,Delhi,3058.802544014856,XL,3
3663,Women,Training,SuperRep Go,2,5604.03,0.0,11208.06,2025-04-09,Retail,Delhi,2784.9584036809047,L,2
3664,Women,Training,Flex Trainer,2,6481.055,1.0,0.0,2025-04-20,Retail,Mumbai,0.0,XL,3
3665,Women,Lifestyle,Blazer Mid,2,2958.1,0.0,5916.2,2024-07-06,Retail,Hyderabad,1689.7605252387941,L,2
3666,Women,Running,Air Zoom,2,5548.255,1.0,0.0,2025-04-07,Retail,Delhi,0.0,L,2
3668,Kids,Soccer,Premier III,1,6082.075,0.0,6082.075,2024-10-27,Retail,Mumbai,1449.4058804218628,XL,3
3669,Women,Lifestyle,Blazer Mid,2,2287.32,0.0,4574.64,2023-08-27,Online,Kolkata,918.699567423087,L,2
3672,Women,Soccer,Tiempo Legend,3,7127.18,0.32,14539.447199999999,2024-08-16,Online,Delhi,4769.701157442129,S,0
3674,Men,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2025-04-18,Online,Pune,3028.1252019502963,XL,3
3675,Men,Running,Pegasus Turbo,2,5349.1,0.0,10698.2,2024-11-13,Online,Delhi,2121.8265783175957,M,1
3678,Women,Lifestyle,Waffle One,3,5610.219999999999,0.0,16830.659999999996,2024-08-14,Online,Kolkata,2692.136065775414,L,2
3680,Men,Training,Flex Trainer,3,8835.41,0.92,2120.498399999999,2025-01-27,Retail,Delhi,573.3246716918778,XL,3
3681,Men,Soccer,Phantom GT,2,6012.23,0.95,601.2230000000005,2025-09-04,Online,Hyderabad,196.8436101639198,L,2
3682,Women,Basketball,Zoom Freak,2,6158.05,1.0,0.0,2024-09-10,Retail,Mumbai,0.0,XL,3
3683,Women,Soccer,Premier III,2,6082.075,0.0,12164.15,2024-05-15,Retail,Kolkata,2152.1819876092327,L,2
3684,Kids,Soccer,Tiempo Legend,2,3440.57,1.0,0.0,2024-01-09,Online,Hyderabad,0.0,L,2
3685,Women,Basketball,Air Jordan,2,2633.72,0.0,5267.44,2025-02-13,Retail,Hyderabad,1554.1377273692453,XL,3
3686,Women,Training,SuperRep Go,2,5587.585,0.0,11175.17,2024-10-26,Retail,Hyderabad,1914.8245600197652,M,1
3687,Women,Training,ZoomX Invincible,2,6216.27,0.0,12432.54,2024-10-23,Retail,Mumbai,3809.462687243432,XL,3
3688,Kids,Running,React Infinity,1,5048.98,0.0,5048.98,2025-04-17,Retail,Kolkata,1368.234060303576,L,2
3689,Women,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2024-09-01,Retail,Pune,4114.488378184992,XL,3
2028,Kids,Soccer,Phantom GT,2,6012.23,0.97,360.7338000000003,2025-05-15,Retail,Pune,87.49891671213831,M,1
3691,Men,Soccer,Premier III,4,6082.075,0.51,11920.867,2025-03-28,Online,Bangalore,3066.9464995042754,L,2
3695,Kids,Training,SuperRep Go,2,4788.11,0.19,7756.7382,2025-04-07,Retail,Mumbai,1508.770759861124,L,2
3696,Kids,Training,ZoomX Invincible,2,6425.04,0.0,12850.08,2024-11-09,Retail,Kolkata,2764.8320201555066,M,1
3698,Women,Basketball,Zoom Freak,2,7268.55,0.34,9594.485999999999,2025-02-18,Retail,Delhi,1696.8250581000163,L,2
3699,Women,Running,Air Zoom,2,8400.1,0.47,8904.106000000002,2024-06-10,Retail,Delhi,2897.1794679012887,S,0
3702,Men,Running,React Infinity,2,6346.35,0.99,126.92700000000012,2025-05-20,Online,Pune,40.276899445197536,M,1
3703,Men,Running,Air Zoom,2,5548.255,0.0,11096.51,2024-10-01,Online,Mumbai,2606.302415381776,M,1
3705,Kids,Training,Metcon 7,2,5644.1,0.09,10272.262,2024-09-11,Online,Hyderabad,3138.4637844801823,S,0
3706,Men,Running,Pegasus Turbo,1,9437.73,0.0,9437.73,2025-09-03,Retail,Hyderabad,2312.9641484749664,M,1
3707,Kids,Lifestyle,Waffle One,4,9532.8,0.0,38131.2,2025-02-01,Online,Mumbai,13172.160718458097,L,2
3708,Kids,Basketball,Kyrie Flytrap,2,4546.64,0.77,2091.4544,2025-02-15,Retail,Bangalore,378.5502987009252,XL,3
3711,Kids,Basketball,Zoom Freak,2,6172.36,0.53,5802.018399999999,2023-12-28,Online,Delhi,1645.340422469542,L,2
3712,Kids,Basketball,Air Jordan,2,3455.53,0.0,6911.06,2024-08-03,Online,Delhi,1815.7441861267002,L,2
3713,Men,Basketball,Zoom Freak,2,6172.36,0.68,3950.3103999999994,2024-10-30,Retail,Pune,1163.3737362102383,XL,3
3714,Kids,Soccer,Tiempo Legend,2,3568.35,0.0,7136.7,2025-02-21,Retail,Mumbai,1999.5892612348114,L,2
3715,Men,Lifestyle,Air Force 1,4,6656.01,0.0,26624.04,2025-06-23,Online,Bangalore,8779.481677452824,L,2
3716,Women,Soccer,Phantom GT,2,7916.1,0.9,1583.2199999999998,2023-08-23,Online,Pune,473.55191884973794,L,2
3719,Men,Running,Free RN,2,5943.38,0.23,9152.8052,2025-06-21,Online,Bangalore,1632.751023749646,L,2
3720,Men,Lifestyle,Blazer Mid,2,7365.14,0.0,14730.28,2025-01-24,Retail,Delhi,3680.2308419595315,XL,3
3721,Kids,Soccer,Tiempo Legend,2,7155.1,0.0,14310.2,2025-07-02,Retail,Kolkata,3444.779770888142,L,2
3722,Kids,Training,ZoomX Invincible,1,9335.0,0.22,7281.3,2023-11-21,Retail,Mumbai,1167.4383946354787,S,0
3723,Men,Soccer,Mercurial Superfly,2,7430.5,0.0,14861.0,2024-12-29,Online,Delhi,4224.452053161921,S,0
3724,Kids,Basketball,LeBron 20,2,6531.36,0.0,13062.72,2025-01-22,Online,Bangalore,3167.5837128528788,XL,3
3725,Men,Soccer,Phantom GT,2,6318.92,0.0,12637.84,2025-05-18,Online,Bangalore,2555.939430544219,S,0
3726,Kids,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2025-01-30,Retail,Pune,4036.377558721096,L,2
3727,Women,Basketball,Zoom Freak,2,6172.36,0.6,4937.888,2024-12-17,Retail,Delhi,1437.5304416654105,L,2
3729,Men,Running,Free RN,2,6299.575,0.0,12599.15,2025-06-02,Retail,Hyderabad,2591.45013162951,M,1
3731,Kids,Soccer,Phantom GT,2,7038.04,0.0,14076.08,2025-02-13,Online,Delhi,3798.007608552961,L,2
2016,Women,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-03-15,Retail,Delhi,2536.3761991320325,L,2
3735,Kids,Basketball,LeBron 20,2,2248.14,0.0,4496.28,2024-09-19,Online,Bangalore,1449.0516846339756,M,1
3738,Men,Soccer,Premier III,1,6968.08,0.02,6828.7184,2025-03-30,Online,Delhi,1182.8257026439553,L,2
3739,Women,Training,SuperRep Go,2,5050.05,0.0,10100.1,2025-01-13,Online,Kolkata,2087.1236187823915,L,2
3740,Men,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2023-09-21,Retail,Pune,3293.761091320432,L,2
3741,Kids,Lifestyle,Air Force 1,2,8927.22,0.2,14283.552,2025-07-13,Retail,Kolkata,3769.8273228377816,L,2
3742,Women,Soccer,Tiempo Legend,2,6041.3,0.78,2658.1719999999996,2024-06-20,Retail,Mumbai,678.8726958192925,L,2
3743,Men,Training,Flex Trainer,2,6481.055,0.2,10369.688000000002,2024-08-23,Retail,Kolkata,1812.027005405221,M,1
3745,Men,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2025-03-09,Online,Kolkata,3154.9598836418168,L,2
3746,Kids,Lifestyle,Waffle One,2,7490.78,0.0,14981.56,2024-12-06,Retail,Mumbai,4466.27535297948,M,1
3747,Men,Lifestyle,Air Force 1,4,5776.58,0.0,23106.32,2025-06-08,Retail,Hyderabad,5061.529159946413,L,2
3749,Men,Basketball,Air Jordan,2,6985.01,0.0,13970.02,2025-05-21,Online,Kolkata,3068.5845367976963,L,2
3750,Kids,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-12-21,Retail,Bangalore,2083.8964097872217,S,0
3752,Kids,Soccer,Mercurial Superfly,2,9021.79,0.04,17321.8368,2024-10-07,Retail,Kolkata,4009.9749089875886,L,2
3754,Kids,Running,Free RN,3,4288.27,0.0,12864.810000000001,2024-09-29,Online,Bangalore,2478.2911326249246,L,2
3755,Women,Soccer,Phantom GT,4,2342.16,0.25,7026.48,2025-04-20,Retail,Mumbai,2060.807179708284,M,1
3756,Men,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2024-10-01,Retail,Hyderabad,3375.706569596905,XL,3
3757,Men,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-06-12,Retail,Hyderabad,2640.677252994993,L,2
3758,Kids,Running,Pegasus Turbo,3,4306.67,0.0,12920.01,2025-05-10,Retail,Delhi,2865.9382798260963,M,1
3759,Women,Basketball,LeBron 20,2,9605.6,0.81,3650.1279999999992,2025-03-02,Online,Hyderabad,868.4553367770492,XL,3
3760,Men,Basketball,Air Jordan,2,8313.84,0.0,16627.68,2025-05-29,Online,Kolkata,2956.8406620641754,S,0
3761,Women,Basketball,Zoom Freak,4,2972.38,0.14,10224.9872,2024-11-18,Online,Hyderabad,2621.868629294152,L,2
3762,Men,Lifestyle,Air Force 1,1,2725.1,0.0,2725.1,2025-06-07,Retail,Mumbai,712.4970179237125,M,1
3763,Kids,Basketball,LeBron 20,2,6531.36,0.0,13062.72,2025-03-04,Retail,Hyderabad,4242.393530693517,L,2
3764,Men,Lifestyle,Blazer Mid,2,3953.6,0.0,7907.2,2024-02-22,Online,Kolkata,2668.1284001242334,L,2
3765,Kids,Running,Pegasus Turbo,3,5349.1,0.44,8986.488000000001,2024-09-02,Online,Hyderabad,1585.207221029595,M,1
3767,Kids,Training,Flex Trainer,1,6481.055,0.2,5184.844000000001,2025-05-08,Retail,Mumbai,1024.5118171114188,L,2
3768,Men,Soccer,Tiempo Legend,2,6041.3,1.0,0.0,2024-03-10,Retail,Hyderabad,0.0,XL,3
3769,Women,Running,Free RN,2,6299.575,0.62,4787.677,2025-03-17,Retail,Bangalore,1222.764675554393,L,2
3770,Women,Running,Free RN,4,6299.575,0.36,16126.912,2024-02-03,Retail,Mumbai,5446.992391043618,M,1
3771,Kids,Basketball,Kyrie Flytrap,2,3388.26,0.0,6776.52,2024-09-02,Retail,Delhi,1915.7777240011756,XL,3
3772,Women,Soccer,Mercurial Superfly,3,8140.47,0.0,24421.41,2024-11-23,Retail,Pune,7053.844714759344,XL,3
3774,Women,Soccer,Mercurial Superfly,2,3126.57,0.0,6253.14,2024-12-16,Retail,Hyderabad,1537.4290365600166,L,2
3775,Women,Running,Pegasus Turbo,2,5349.1,0.12,9414.416000000001,2024-07-02,Online,Delhi,3246.7213282368953,L,2
3776,Men,Soccer,Tiempo Legend,2,6041.3,1.0,0.0,2024-11-12,Online,Kolkata,0.0,L,2
3777,Men,Training,SuperRep Go,2,5587.585,0.0,11175.17,2025-06-05,Retail,Hyderabad,3247.549795382965,XL,3
3778,Kids,Lifestyle,Waffle One,2,7248.3,0.0,14496.6,2025-05-06,Online,Kolkata,4028.8880399722657,L,2
3779,Women,Soccer,Tiempo Legend,2,6041.3,1.0,0.0,2024-12-17,Online,Kolkata,0.0,M,1
3781,Kids,Running,Pegasus Turbo,2,5349.1,0.36,6846.848000000001,2024-02-21,Retail,Mumbai,1394.1018259113166,L,2
3782,Kids,Training,ZoomX Invincible,2,6424.68,0.99,128.49360000000013,2025-02-22,Online,Mumbai,44.189871475341896,L,2
3784,Kids,Training,SuperRep Go,2,5587.585,0.0,11175.17,2025-07-07,Retail,Pune,3113.0608476769125,L,2
3786,Men,Lifestyle,Air Force 1,2,6656.01,0.76,3194.8848,2025-11-06,Retail,Kolkata,658.3404818618923,M,1
3787,Kids,Soccer,Mercurial Superfly,2,5782.29,0.0,11564.58,2024-01-25,Retail,Bangalore,3903.207209047953,L,2
3788,Kids,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2025-05-18,Retail,Kolkata,3095.2699433678204,L,2
3789,Women,Lifestyle,Air Force 1,2,2738.79,0.0,5477.58,2024-11-08,Retail,Hyderabad,1431.102270622594,XL,3
3790,Men,Basketball,Air Jordan,2,5967.92,0.0,11935.84,2025-07-13,Retail,Mumbai,2198.525765249246,L,2
3791,Kids,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2025-04-02,Online,Hyderabad,3843.077183126667,L,2
3792,Men,Running,Free RN,2,6299.575,1.0,0.0,2024-07-23,Retail,Pune,0.0,L,2
3793,Women,Running,Pegasus Turbo,2,2749.96,0.16,4619.9328,2025-01-23,Online,Hyderabad,1210.101154641864,L,2
3794,Men,Training,Flex Trainer,3,9360.87,0.0,28082.61,2025-04-18,Online,Pune,9230.426818455877,XL,3
3795,Men,Soccer,Phantom GT,4,6012.23,1.0,0.0,2024-09-20,Retail,Hyderabad,0.0,M,1
3796,Women,Basketball,Zoom Freak,4,6165.64,0.16,20716.5504,2024-12-22,Online,Delhi,3360.0582786939326,L,2
3797,Women,Training,ZoomX Invincible,2,8735.51,0.13,15199.787400000001,2025-06-25,Online,Mumbai,3534.597334562273,L,2
3798,Women,Training,SuperRep Go,2,3503.14,0.0,7006.28,2025-05-24,Retail,Pune,1638.2687653334146,L,2
3802,Women,Running,React Infinity,2,2391.13,0.0,4782.26,2024-12-16,Retail,Delhi,881.5149709145429,XL,3
3803,Men,Basketball,Zoom Freak,3,6172.36,1.0,0.0,2025-04-26,Online,Mumbai,0.0,L,2
3805,Women,Lifestyle,Dunk Low,2,6091.98,0.75,3045.99,2024-08-11,Retail,Bangalore,589.2460778784609,M,1
3806,Women,Running,Free RN,2,6299.575,0.28,9071.387999999999,2024-01-03,Retail,Bangalore,2563.0026956881943,M,1
