Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Transaction_Type,Profit_Flag
3911,Men,Soccer,Premier III,M,1,5598.98,0.0,5598.98,2025-05-07,Retail,Mumbai,3070.67,Sale,Valid
3912,Kids,Basketball,LeBron 20,L,1,6977.03,0.0,6977.03,2025-05-31,Online,Pune,-670.41,Return,Valid
3913,Kids,Training,ZoomX Invincible,XL,1,5255.09,0.0,5255.09,2024-06-12,Retail,Delhi,2941.84,Sale,Valid
3914,Kids,Soccer,Tiempo Legend,XL,2,5830.525,0.0,11661.05,2024-10-29,Retail,Delhi,1253.02,Sale,Valid
3915,Men,Running,Free RN,M,2,7962.36,0.0,15924.72,2025-12-03,Online,Pune,3067.47,Sale,Valid
3920,Women,Running,Air Zoom,L,1,5540.68,0.0,5540.68,2025-06-09,Online,Pune,1252.12,Sale,Valid
3921,Kids,Lifestyle,Blazer Mid,L,2,5786.02,0.0,11572.04,2025-05-23,Retail,Hyderabad,3939.3,Sale,Valid
3924,Women,Running,Pegasus Turbo,L,1,4809.5,0.0,4809.5,2024-03-26,Online,Kolkata,3090.67,Sale,Valid
3925,Kids,Basketball,LeBron 20,M,2,6630.92,0.23,10211.62,2025-04-19,Retail,Hyderabad,36.04,Sale,Valid
3926,Men,Lifestyle,Dunk Low,XL,2,4791.86,0.0,9583.72,2024-11-08,Online,Mumbai,2972.86,Sale,Valid
3927,Women,Soccer,Premier III,L,2,6060.035,0.0,12120.07,2025-04-10,Retail,Bangalore,999.67,Sale,Valid
3929,Kids,Running,Free RN,,1,4199.97,0.9,420.0,2025-05-14,Retail,Mumbai,-861.44,Sale,Valid
3930,Men,Soccer,Phantom GT,7,2,3606.77,0.0,7213.54,2025-02-08,Retail,Mumbai,3624.68,Sale,Valid
3932,Kids,Training,SuperRep Go,L,4,4520.97,0.54,8318.58,2025-06-10,Retail,Bangalore,1289.36,Sale,Valid
3933,Men,Training,SuperRep Go,XL,4,5587.585,0.0,22350.34,2025-01-25,Online,Pune,1348.54,Sale,Valid
3935,Women,Running,React Infinity,M,1,6346.35,0.0,6346.35,2025-07-22,Retail,Pune,-833.94,Sale,Valid
3936,Kids,Lifestyle,Blazer Mid,M,3,3544.33,0.0,10632.99,2023-07-28,Retail,Pune,1983.5,Sale,Valid
3937,Women,Running,React Infinity,M,1,9550.19,0.0,9550.19,2024-07-12,Online,Hyderabad,-638.36,Sale,Valid
3939,Women,Training,ZoomX Invincible,M,1,6424.68,0.0,6424.68,2025-01-22,Online,Bangalore,2219.59,Sale,Valid
3940,Kids,Running,React Infinity,11,1,6346.35,0.0,6346.35,2024-12-30,Online,Hyderabad,491.15,Sale,Valid
3942,Men,Lifestyle,Blazer Mid,M,1,3283.25,0.0,3283.25,2024-04-27,Online,Delhi,-938.81,Sale,Valid
3944,Men,Training,Metcon 7,,1,5744.7,0.04,5514.91,2024-10-12,Online,Bangalore,-151.58,Sale,Valid
3946,Men,Training,SuperRep Go,,1,5587.585,0.0,5587.58,2024-08-23,Retail,Kolkata,3250.78,Return,Valid
3947,Men,Training,SuperRep Go,,2,5587.585,0.0,11175.17,2024-07-29,Retail,Kolkata,3354.76,Sale,Valid
3950,Kids,Running,React Infinity,XL,1,3474.66,0.0,3474.66,2025-02-07,Online,Kolkata,474.81,Sale,Valid
3951,Women,Soccer,Mercurial Superfly,,2,6769.465,0.0,13538.93,2024-12-31,Online,Delhi,1982.85,Sale,Valid
3952,Women,Soccer,Mercurial Superfly,12,2,6769.465,0.83,2301.62,2025-06-29,Online,Mumbai,3142.6,Sale,Review
3953,Women,Basketball,Air Jordan,XL,2,5974.92,0.0,11949.84,2025-01-14,Retail,Delhi,2004.93,Sale,Valid
3955,Kids,Training,SuperRep Go,XL,3,5587.585,0.0,16762.76,2025-01-16,Retail,Pune,1798.76,Sale,Valid
3956,Women,Lifestyle,Air Force 1,,2,6554.6849999999995,0.0,13109.37,2025-06-03,Online,Hyderabad,2842.28,Sale,Valid
3957,Men,Lifestyle,Waffle One,XL,2,2113.01,1.0,0.0,2025-06-26,Online,Hyderabad,2404.92,Sale,Review
3958,Women,Lifestyle,Dunk Low,,4,8614.93,0.0,34459.72,2024-03-23,Retail,Kolkata,-312.44,Sale,Valid
3959,Kids,Lifestyle,Dunk Low,M,4,6091.98,0.0,24367.92,2025-12-01,Retail,Mumbai,2494.96,Sale,Valid
3960,Women,Lifestyle,Dunk Low,9,2,2451.47,0.0,4902.94,2025-06-22,Retail,Mumbai,1850.9,Sale,Valid
3961,Kids,Lifestyle,Waffle One,,2,3369.14,0.0,6738.28,2025-03-28,Online,Hyderabad,3888.52,Sale,Valid
3964,Women,Training,ZoomX Invincible,XL,1,6424.68,0.0,6424.68,2025-01-03,Retail,Kolkata,117.6,Return,Valid
3968,Kids,Lifestyle,Waffle One,M,2,8141.77,0.0,16283.54,2024-05-12,Retail,Bangalore,774.01,Sale,Valid
3969,Women,Lifestyle,Waffle One,XL,2,7922.86,0.0,15845.72,2023-08-04,Retail,Mumbai,3753.92,Sale,Valid
3971,Kids,Training,Metcon 7,6,1,5744.7,0.95,287.24,2025-11-02,Retail,Bangalore,3840.73,Sale,Review
3972,Men,Running,Pegasus Turbo,XL,1,5286.01,0.0,5286.01,2024-12-20,Retail,Bangalore,1990.32,Sale,Valid
3974,Men,Lifestyle,Dunk Low,L,4,6091.98,0.0,24367.92,2024-03-22,Retail,Delhi,97.6,Sale,Valid
3975,Women,Soccer,Tiempo Legend,M,3,5830.525,0.0,17491.57,2025-03-22,Retail,Mumbai,1293.38,Sale,Valid
3976,Men,Training,SuperRep Go,L,4,7534.51,1.0,0.0,2024-12-12,Retail,Delhi,778.13,Sale,Review
3978,Women,Training,Flex Trainer,,2,9847.52,0.0,19695.04,2024-09-11,Retail,Delhi,754.75,Sale,Valid
3979,Men,Training,ZoomX Invincible,M,3,6424.68,0.5,9637.02,2025-11-06,Online,Pune,896.9,Sale,Valid
3980,Men,Training,SuperRep Go,10,1,5587.585,0.0,5587.58,2025-07-07,Retail,Hyderabad,-223.3,Sale,Valid
3981,Men,Soccer,Premier III,L,2,4007.55,1.0,0.0,2023-12-21,Online,Delhi,90.51,Sale,Review
3982,Men,Basketball,Zoom Freak,L,2,8006.71,0.0,16013.42,2024-10-16,Online,Bangalore,1486.86,Sale,Valid
3986,Kids,Running,Air Zoom,L,1,5548.255,0.0,5548.26,2024-11-10,Retail,Mumbai,681.84,Sale,Valid
3987,Kids,Basketball,Zoom Freak,L,2,6172.36,0.0,12344.72,2024-08-18,Retail,Hyderabad,3908.61,Sale,Valid
3988,Kids,Lifestyle,Blazer Mid,M,4,7945.46,0.67,10488.01,2024-10-10,Online,Pune,3698.62,Sale,Valid
3989,Men,Training,Metcon 7,L,1,5744.7,0.0,5744.7,2024-10-20,Online,Bangalore,1005.26,Return,Valid
3992,Men,Lifestyle,Dunk Low,XL,1,4431.62,0.0,4431.62,2025-01-13,Online,Pune,-907.76,Return,Valid
3993,Kids,Lifestyle,Blazer Mid,7,1,5786.02,0.0,5786.02,2025-04-25,Retail,Hyderabad,1060.98,Return,Valid
3994,Kids,Basketball,Air Jordan,,4,5974.92,0.0,23899.68,2025-04-12,Retail,Bangalore,-97.39,Sale,Valid
3997,Women,Lifestyle,Waffle One,M,4,5349.78,0.0,21399.12,2024-01-24,Retail,Hyderabad,-484.62,Sale,Valid
3999,Kids,Lifestyle,Blazer Mid,7,2,5786.02,0.27,8447.59,2024-09-16,Online,Kolkata,1484.61,Sale,Valid
4000,Women,Basketball,Air Jordan,M,1,5974.92,0.11,5317.68,2025-01-09,Retail,Kolkata,309.79,Return,Valid
4002,Kids,Soccer,Mercurial Superfly,M,2,6056.88,0.0,12113.76,2024-03-11,Retail,Mumbai,2114.03,Sale,Valid
4003,Men,Lifestyle,Air Force 1,L,2,7165.28,1.0,0.0,2025-03-02,Retail,Mumbai,839.48,Sale,Review
4004,Men,Basketball,Air Jordan,XL,2,5974.92,0.06,11232.85,2025-04-14,Retail,Delhi,-748.58,Sale,Valid
4005,Kids,Training,Metcon 7,M,1,3730.58,0.0,3730.58,2024-11-30,Online,Delhi,1784.38,Sale,Valid
4008,Men,Basketball,LeBron 20,9,3,7737.27,0.07,21586.98,2023-12-15,Retail,Hyderabad,180.31,Sale,Valid
4009,Kids,Basketball,Zoom Freak,M,2,6172.36,0.0,12344.72,2024-03-30,Retail,Mumbai,-737.91,Sale,Valid
4011,Women,Running,Air Zoom,M,4,4909.56,0.0,19638.24,2025-07-04,Retail,Bangalore,2934.53,Sale,Valid
4012,Men,Basketball,Zoom Freak,,2,5879.06,0.47,6231.8,2025-05-28,Retail,Hyderabad,2129.44,Sale,Valid
4013,Women,Basketball,LeBron 20,10,2,3794.99,0.0,7589.98,2025-07-04,Online,Hyderabad,1398.9,Sale,Valid
4014,Kids,Running,Air Zoom,L,1,5548.255,0.0,5548.26,2024-08-04,Retail,Hyderabad,563.6,Sale,Valid
4015,Men,Lifestyle,Air Force 1,L,4,5505.76,0.0,22023.04,2025-07-05,Online,Bangalore,1194.93,Sale,Valid
4017,Kids,Training,Metcon 7,XL,1,9229.7,0.0,9229.7,2025-03-20,Online,Mumbai,1178.1,Sale,Valid
4019,Women,Soccer,Tiempo Legend,10,1,5830.525,0.66,1982.38,2024-10-27,Online,Bangalore,171.8,Return,Valid
4022,Kids,Training,Metcon 7,L,1,5744.7,0.0,5744.7,2024-12-21,Online,Bangalore,2380.63,Sale,Valid
4025,Women,Basketball,Kyrie Flytrap,L,2,2265.37,0.0,4530.74,2024-06-25,Retail,Kolkata,2946.35,Sale,Valid
4028,Women,Running,Pegasus Turbo,9,3,5286.01,1.0,0.0,2025-12-01,Retail,Delhi,2568.4,Sale,Review
4029,Kids,Training,Flex Trainer,XL,1,6481.055,0.0,6481.06,2025-06-29,Retail,Bangalore,3231.16,Sale,Valid
4030,Men,Lifestyle,Waffle One,L,2,5349.78,0.0,10699.56,2025-04-28,Online,Kolkata,1865.56,Sale,Valid
4035,Women,Training,ZoomX Invincible,L,1,6424.68,0.87,835.21,2025-11-01,Retail,Delhi,2738.44,Sale,Review
4037,Women,Basketball,LeBron 20,XL,2,6630.92,0.74,3448.08,2023-08-08,Retail,Delhi,776.81,Sale,Valid
4038,Kids,Running,Pegasus Turbo,,1,5349.1,0.0,5349.1,2025-03-04,Retail,Pune,1724.16,Sale,Valid
4039,Women,Lifestyle,Air Force 1,L,2,5103.01,0.0,10206.02,2024-06-12,Online,Delhi,-134.82,Sale,Valid
4041,Men,Running,Pegasus Turbo,,2,5286.01,0.0,10572.02,2024-09-09,Online,Mumbai,3221.72,Sale,Valid
4043,Kids,Running,Air Zoom,,4,5235.22,0.51,10261.03,2025-05-28,Online,Hyderabad,3321.49,Sale,Valid
4046,Women,Running,React Infinity,L,1,5140.99,0.0,5140.99,2025-02-20,Online,Pune,999.97,Sale,Valid
4050,Women,Running,Pegasus Turbo,XL,1,3750.77,0.0,3750.77,2025-02-27,Online,Bangalore,-171.08,Sale,Valid
4051,Kids,Training,Metcon 7,,1,7986.76,0.0,7986.76,2024-10-11,Online,Hyderabad,944.54,Sale,Valid
4052,Kids,Training,Flex Trainer,L,1,6952.66,0.0,6952.66,2025-01-19,Online,Hyderabad,1624.3,Sale,Valid
4053,Women,Soccer,Phantom GT,6,2,6012.23,0.0,12024.46,2025-02-03,Retail,Pune,21.13,Sale,Valid
4054,Women,Lifestyle,Waffle One,,2,3394.38,0.75,1697.19,2024-05-09,Online,Mumbai,-401.5,Sale,Valid
4056,Kids,Running,Air Zoom,8,1,5548.255,0.0,5548.26,2024-12-13,Retail,Hyderabad,3732.77,Sale,Valid
4057,Kids,Basketball,Kyrie Flytrap,M,2,5584.225,0.0,11168.45,2023-09-22,Retail,Delhi,2575.38,Sale,Valid
4058,Kids,Basketball,Kyrie Flytrap,L,2,5584.225,0.34,7371.18,2024-11-13,Online,Delhi,153.9,Sale,Valid
4059,Kids,Basketball,Air Jordan,L,1,9700.41,1.0,0.0,2025-03-02,Retail,Delhi,1000.57,Sale,Review
4060,Women,Soccer,Tiempo Legend,L,1,8655.46,0.9,865.55,2024-08-20,Online,Pune,3159.11,Return,Review
4064,Men,Basketball,Air Jordan,L,4,5974.92,0.38,14817.8,2024-09-24,Retail,Hyderabad,587.63,Sale,Valid
4065,Women,Basketball,LeBron 20,XL,2,7881.81,0.0,15763.62,2024-12-08,Online,Pune,1067.59,Sale,Valid
4066,Kids,Running,React Infinity,L,4,6599.26,0.85,3959.56,2025-06-29,Retail,Bangalore,3344.47,Sale,Valid
4067,Men,Soccer,Mercurial Superfly,M,4,7408.31,0.0,29633.24,2025-05-17,Online,Bangalore,1974.4,Sale,Valid
4070,Kids,Basketball,Air Jordan,L,2,6966.16,0.24,10588.56,2024-10-23,Retail,Pune,2671.6,Sale,Valid
4072,Men,Soccer,Premier III,,2,6060.035,0.0,12120.07,2025-05-20,Online,Pune,3542.88,Sale,Valid
4073,Kids,Training,Flex Trainer,M,2,5732.59,0.0,11465.18,2024-11-30,Online,Kolkata,3353.3,Sale,Valid
4074,Kids,Basketball,LeBron 20,L,2,8673.78,0.0,17347.56,2024-03-28,Retail,Mumbai,-286.0,Sale,Valid
4075,Kids,Running,Free RN,XL,1,6299.575,0.0,6299.58,2025-05-30,Online,Delhi,2484.0,Return,Valid
4076,Kids,Basketball,LeBron 20,,2,6630.92,0.33,8885.43,2025-04-03,Online,Kolkata,925.71,Sale,Valid
4078,Women,Lifestyle,Air Force 1,9,2,6554.6849999999995,0.56,5768.12,2025-01-01,Online,Mumbai,2742.28,Sale,Valid
4079,Kids,Lifestyle,Waffle One,XL,2,5349.78,1.0,0.0,2024-11-21,Retail,Delhi,2083.6,Sale,Review
4080,Kids,Training,Flex Trainer,,1,8515.92,0.0,8515.92,2024-11-27,Retail,Hyderabad,255.47,Sale,Valid
4082,Kids,Soccer,Mercurial Superfly,M,2,8233.64,0.0,16467.28,2025-04-07,Retail,Bangalore,3007.26,Sale,Valid
4083,Men,Training,Flex Trainer,L,1,8711.81,0.0,8711.81,2025-03-29,Online,Bangalore,-773.05,Sale,Valid
4085,Men,Lifestyle,Dunk Low,L,4,6091.98,1.0,0.0,2025-01-21,Online,Bangalore,1897.69,Sale,Review
4086,Women,Running,Air Zoom,XL,3,4537.02,0.0,13611.06,2025-04-03,Online,Pune,-195.0,Sale,Valid
4087,Men,Basketball,LeBron 20,,2,6630.92,1.0,0.0,2024-03-13,Retail,Hyderabad,3939.54,Sale,Review
4088,Men,Training,Flex Trainer,M,2,5649.73,0.41,6666.68,2025-03-16,Retail,Mumbai,1548.1,Sale,Valid
4089,Women,Running,React Infinity,,1,6346.35,0.0,6346.35,2025-02-15,Online,Bangalore,2854.02,Sale,Valid
4090,Men,Lifestyle,Air Force 1,L,2,5109.51,0.0,10219.02,2025-06-26,Retail,Delhi,-1164.28,Sale,Valid
4092,Women,Lifestyle,Air Force 1,XL,1,9861.8,0.0,9861.8,2024-10-23,Online,Delhi,48.02,Return,Valid
4094,Kids,Soccer,Tiempo Legend,9,2,4094.79,0.0,8189.58,2025-05-18,Online,Hyderabad,2779.39,Sale,Valid
4096,Women,Soccer,Phantom GT,8,2,6012.23,0.0,12024.46,2024-04-03,Online,Pune,3865.04,Sale,Valid
4097,Men,Basketball,Kyrie Flytrap,XL,2,3443.1,0.0,6886.2,2024-09-17,Retail,Hyderabad,1928.88,Sale,Valid
4099,Women,Soccer,Tiempo Legend,,2,8864.29,0.0,17728.58,2025-03-15,Online,Pune,3616.91,Sale,Valid
4100,Men,Running,Pegasus Turbo,L,1,3315.29,0.0,3315.29,2024-03-19,Online,Delhi,1507.71,Sale,Valid
4101,Men,Soccer,Mercurial Superfly,,2,6769.465,0.0,13538.93,2024-07-10,Retail,Delhi,3064.92,Sale,Valid
4102,Men,Basketball,LeBron 20,,1,6630.92,0.0,6630.92,2025-06-20,Retail,Mumbai,1310.35,Return,Valid
4104,Kids,Basketball,Zoom Freak,11,2,6172.36,0.0,12344.72,2025-07-16,Online,Bangalore,3999.21,Sale,Valid
4105,Men,Running,Pegasus Turbo,XL,1,3489.95,0.0,3489.95,2024-05-25,Retail,Bangalore,2093.87,Sale,Valid
4107,Kids,Running,React Infinity,L,2,6346.35,0.0,12692.7,2025-04-27,Retail,Hyderabad,779.19,Sale,Valid
4108,Kids,Running,Pegasus Turbo,L,2,2767.55,0.19,4483.43,2023-11-25,Online,Kolkata,1059.07,Sale,Valid
4109,Kids,Training,SuperRep Go,12,1,9731.83,0.0,9731.83,2024-11-29,Online,Mumbai,-675.88,Sale,Valid
4110,Men,Training,Metcon 7,M,2,5744.7,0.41,6778.75,2024-08-26,Retail,Hyderabad,3387.91,Sale,Valid
4111,Women,Lifestyle,Waffle One,L,1,4934.05,0.83,838.79,2024-11-26,Retail,Bangalore,2377.84,Return,Review
4112,Women,Running,React Infinity,L,1,6254.85,0.0,6254.85,2025-04-22,Online,Delhi,2093.68,Return,Valid
4113,Kids,Basketball,Zoom Freak,L,2,6435.66,1.0,0.0,2025-12-05,Online,Bangalore,3372.49,Sale,Review
4114,Kids,Training,Metcon 7,XL,4,4307.83,0.0,17231.32,2025-07-13,Retail,Bangalore,-233.59,Sale,Valid
4115,Men,Basketball,Air Jordan,M,2,4613.79,0.0,9227.58,2025-05-14,Retail,Delhi,-758.5,Sale,Valid
4116,Women,Lifestyle,Air Force 1,9,2,3854.22,0.0,7708.44,2024-08-19,Online,Pune,-43.41,Sale,Valid
4117,Women,Basketball,Zoom Freak,M,2,9501.67,0.51,9311.64,2024-10-03,Online,Hyderabad,266.4,Sale,Valid
4118,Kids,Basketball,LeBron 20,XL,4,5355.64,0.0,21422.56,2025-05-21,Retail,Mumbai,-538.94,Sale,Valid
4119,Kids,Training,ZoomX Invincible,M,1,8849.62,0.69,2743.38,2024-08-25,Online,Mumbai,1451.15,Sale,Valid
4122,Kids,Lifestyle,Dunk Low,11,1,6091.98,0.0,6091.98,2025-06-18,Retail,Mumbai,-261.43,Sale,Valid
4124,Kids,Basketball,LeBron 20,M,1,6630.92,0.0,6630.92,2023-10-16,Online,Delhi,477.62,Sale,Valid
4126,Women,Training,SuperRep Go,10,1,5587.585,0.0,5587.58,2025-07-20,Retail,Delhi,1345.61,Sale,Valid
4127,Women,Running,Free RN,L,1,4690.15,0.49,2391.98,2024-12-21,Online,Kolkata,1331.92,Return,Valid
4129,Men,Running,Pegasus Turbo,,1,3445.62,0.24,2618.67,2025-03-02,Retail,Kolkata,-29.1,Sale,Valid
4131,Women,Running,React Infinity,L,1,2081.15,0.9,208.11,2024-11-16,Online,Bangalore,3544.31,Sale,Review
4132,Women,Lifestyle,Dunk Low,XL,2,5087.72,0.07,9463.16,2024-08-08,Online,Hyderabad,-921.97,Sale,Valid
4133,Men,Basketball,Air Jordan,L,3,4105.06,0.0,12315.18,2024-09-11,Online,Mumbai,1015.38,Sale,Valid
4135,Men,Training,SuperRep Go,,2,3860.5,0.0,7721.0,2024-10-14,Retail,Delhi,1756.3,Sale,Valid
4136,Kids,Lifestyle,Air Force 1,6,2,6554.6849999999995,0.0,13109.37,2024-11-16,Online,Delhi,-105.03,Sale,Valid
4137,Women,Basketball,LeBron 20,,2,2310.45,0.0,4620.9,2025-02-01,Retail,Hyderabad,2244.75,Sale,Valid
4138,Kids,Running,Free RN,,1,6299.575,1.0,0.0,2025-07-13,Retail,Pune,3938.78,Sale,Review
4140,Women,Running,Air Zoom,XL,1,5548.255,0.0,5548.26,2025-04-28,Online,Bangalore,3381.94,Return,Valid
4141,Men,Training,ZoomX Invincible,7,1,2406.03,0.0,2406.03,2024-12-21,Online,Bangalore,1504.9,Sale,Valid
4143,Women,Running,React Infinity,,1,6346.35,0.0,6346.35,2025-03-26,Retail,Delhi,3876.35,Sale,Valid
4146,Kids,Lifestyle,Blazer Mid,10,2,5786.02,0.0,11572.04,2023-08-27,Online,Mumbai,1217.01,Sale,Valid
4147,Men,Basketball,Zoom Freak,L,1,7659.09,0.0,7659.09,2024-11-26,Online,Delhi,106.35,Sale,Valid
4148,Kids,Soccer,Phantom GT,7,3,5943.25,0.0,17829.75,2025-07-18,Retail,Pune,-900.4,Sale,Valid
4149,Women,Training,SuperRep Go,10,4,5716.52,0.0,22866.08,2024-09-14,Retail,Pune,274.76,Sale,Valid
4150,Men,Basketball,Zoom Freak,11,2,6172.36,0.81,2345.5,2024-12-17,Retail,Pune,3076.73,Sale,Review
4151,Kids,Training,Metcon 7,M,1,7282.99,0.05,6918.84,2024-10-10,Retail,Kolkata,871.53,Sale,Valid
4152,Men,Basketball,Kyrie Flytrap,XL,1,5584.225,0.0,5584.22,2024-08-07,Online,Mumbai,1011.99,Sale,Valid
4153,Women,Running,Pegasus Turbo,,2,5286.01,0.0,10572.02,2025-02-13,Retail,Kolkata,2255.74,Sale,Valid
4156,Men,Running,React Infinity,M,1,7417.67,0.0,7417.67,2024-05-20,Online,Mumbai,203.96,Sale,Valid
4157,Men,Basketball,Zoom Freak,XL,3,6172.36,0.0,18517.08,2025-07-09,Retail,Delhi,-699.76,Sale,Valid
4158,Women,Lifestyle,Blazer Mid,L,2,5786.02,0.0,11572.04,2024-08-18,Online,Hyderabad,3155.41,Sale,Valid
4161,Men,Running,Air Zoom,L,1,5548.255,0.4,3328.95,2025-04-16,Online,Kolkata,1864.83,Sale,Valid
4163,Men,Training,SuperRep Go,L,1,5587.585,0.0,5587.58,2024-09-12,Retail,Hyderabad,1942.39,Sale,Valid
4165,Women,Training,SuperRep Go,XL,1,5587.585,0.26,4134.81,2024-11-20,Online,Bangalore,2194.38,Sale,Valid
4168,Kids,Running,Free RN,10,4,6299.575,0.0,25198.3,2024-06-09,Retail,Mumbai,3282.84,Sale,Valid
4170,Men,Lifestyle,Blazer Mid,XL,2,3297.7,1.0,0.0,2024-08-15,Online,Bangalore,1678.19,Sale,Review
4171,Men,Running,React Infinity,M,1,9303.8,0.0,9303.8,2024-12-21,Retail,Delhi,-1107.26,Sale,Valid
4172,Women,Soccer,Mercurial Superfly,L,1,6769.465,0.0,6769.46,2025-01-21,Retail,Bangalore,155.61,Sale,Valid
4174,Women,Soccer,Tiempo Legend,XL,2,5830.525,0.0,11661.05,2025-08-03,Retail,Kolkata,-869.37,Sale,Valid
4176,Women,Training,ZoomX Invincible,M,1,6424.68,0.0,6424.68,2023-09-02,Retail,Hyderabad,2254.67,Sale,Valid
4178,Men,Basketball,Air Jordan,L,2,5974.92,0.0,11949.84,2024-08-26,Retail,Hyderabad,302.75,Sale,Valid
4179,Women,Running,React Infinity,XL,1,6633.14,0.0,6633.14,2025-01-06,Retail,Mumbai,1048.63,Sale,Valid
4180,Men,Running,Pegasus Turbo,M,1,5286.01,0.0,5286.01,2025-06-04,Retail,Kolkata,500.23,Sale,Valid
4181,Women,Running,Free RN,M,3,6299.575,0.0,18898.72,2025-04-05,Retail,Delhi,-564.63,Sale,Valid
4182,Men,Lifestyle,Dunk Low,XL,1,9335.57,0.0,9335.57,2024-02-12,Retail,Mumbai,1135.38,Sale,Valid
4183,Men,Lifestyle,Air Force 1,11,2,8647.63,0.0,17295.26,2025-03-23,Retail,Pune,-443.83,Sale,Valid
4185,Women,Training,ZoomX Invincible,6,3,6424.68,0.0,19274.04,2025-02-01,Online,Hyderabad,2562.05,Sale,Valid
4186,Men,Basketball,LeBron 20,XL,2,9872.08,0.17,16387.65,2025-03-10,Online,Bangalore,409.77,Sale,Valid
4191,Men,Running,React Infinity,M,1,6346.35,0.0,6346.35,2024-07-22,Online,Pune,671.86,Sale,Valid
4192,Men,Lifestyle,Waffle One,,2,3339.95,1.0,0.0,2025-05-26,Retail,Delhi,642.55,Sale,Review
4193,Kids,Basketball,Kyrie Flytrap,XL,1,5584.225,0.0,5584.22,2024-04-12,Online,Mumbai,1192.66,Sale,Valid
4194,Kids,Running,React Infinity,L,1,6346.35,0.0,6346.35,2024-10-28,Retail,Delhi,-759.55,Sale,Valid
4195,Kids,Training,Metcon 7,L,1,6317.4,0.0,6317.4,2023-09-23,Retail,Mumbai,-746.03,Sale,Valid
4199,Women,Running,Free RN,,1,6299.575,0.0,6299.58,2025-05-25,Online,Hyderabad,-731.89,Sale,Valid
4201,Kids,Running,React Infinity,L,3,6346.35,0.0,19039.05,2025-05-09,Retail,Kolkata,1412.54,Sale,Valid
4202,Men,Training,SuperRep Go,L,4,4996.25,0.0,19985.0,2025-05-16,Online,Pune,299.85,Sale,Valid
4204,Kids,Lifestyle,Waffle One,,2,7265.47,0.0,14530.94,2025-04-16,Online,Pune,1589.71,Sale,Valid
4205,Kids,Lifestyle,Waffle One,XL,2,5349.78,0.0,10699.56,2024-10-13,Online,Mumbai,2333.09,Sale,Valid
4206,Kids,Basketball,Kyrie Flytrap,,2,5584.225,0.0,11168.45,2024-07-11,Online,Bangalore,943.16,Sale,Valid
4207,Women,Basketball,Air Jordan,L,2,5974.92,0.0,11949.84,2024-11-15,Retail,Hyderabad,2063.27,Sale,Valid
4208,Kids,Running,React Infinity,,1,6346.35,0.0,6346.35,2025-04-08,Retail,Pune,-942.96,Sale,Valid
4209,Women,Running,Air Zoom,M,1,5548.255,0.0,5548.26,2023-12-03,Online,Kolkata,3222.58,Sale,Valid
4212,Men,Running,React Infinity,XL,3,6346.35,0.9,1903.9,2023-07-29,Online,Kolkata,3556.86,Sale,Review
4214,Men,Training,SuperRep Go,,1,5587.585,0.0,5587.58,2024-11-08,Retail,Pune,1393.11,Sale,Valid
4215,Men,Training,Flex Trainer,XL,3,7213.51,0.0,21640.53,2025-07-13,Online,Kolkata,960.82,Sale,Valid
4216,Kids,Lifestyle,Waffle One,M,1,4989.15,0.0,4989.15,2025-02-23,Online,Delhi,3445.94,Return,Valid
4217,Men,Soccer,Tiempo Legend,12,2,3080.23,0.22,4805.16,2025-05-08,Online,Delhi,-950.13,Sale,Valid
4218,Kids,Running,Free RN,10,1,6296.17,0.0,6296.17,2025-11-02,Online,Bangalore,3435.85,Sale,Valid
4220,Kids,Lifestyle,Dunk Low,M,2,2290.64,0.84,733.0,2025-01-31,Retail,Delhi,608.16,Sale,Valid
4223,Kids,Soccer,Mercurial Superfly,L,1,6769.465,0.31,4670.93,2025-02-04,Retail,Bangalore,-1152.37,Sale,Valid
4224,Kids,Training,ZoomX Invincible,,1,6424.68,0.58,2698.37,2024-10-10,Online,Hyderabad,2541.07,Sale,Valid
4225,Kids,Running,Free RN,XL,1,2941.85,1.0,0.0,2025-01-05,Online,Delhi,2776.82,Sale,Review
4226,Women,Lifestyle,Waffle One,,1,5349.78,0.0,5349.78,2025-01-17,Online,Delhi,2918.69,Return,Valid
4227,Kids,Training,Metcon 7,L,1,5744.7,0.0,5744.7,2024-12-17,Retail,Mumbai,110.91,Sale,Valid
4228,Kids,Training,SuperRep Go,L,3,5587.585,0.0,16762.76,2025-05-12,Retail,Kolkata,-448.12,Sale,Valid
4229,Kids,Running,Free RN,XL,4,6299.575,0.0,25198.3,2025-06-20,Online,Pune,3470.61,Sale,Valid
4230,Kids,Lifestyle,Waffle One,L,2,5349.78,0.0,10699.56,2024-08-15,Retail,Hyderabad,-1193.85,Sale,Valid
4231,Kids,Lifestyle,Blazer Mid,XL,2,6652.23,1.0,0.0,2024-01-08,Online,Pune,-780.66,Sale,Valid
4235,Kids,Basketball,Zoom Freak,,4,3417.98,0.0,13671.92,2025-04-18,Online,Bangalore,2112.47,Sale,Valid
4237,Men,Basketball,LeBron 20,L,1,6630.92,0.0,6630.92,2025-02-15,Online,Delhi,572.58,Sale,Valid
4238,Men,Soccer,Phantom GT,XL,2,6489.35,0.0,12978.7,2024-12-14,Online,Hyderabad,-321.44,Sale,Valid
